Grism calibration created 2021/11/18 using Iowa Robotic Telescope, SBIG Aluma AC4, Filter: 9
-3.896e+00, -1.140e-08, 2.506e-05, 1.795e-01, 3.792e+02
1648, 3248, 2113, 2313
554.67 8744.9865
554.86 8742.0101
555.06 8739.0072
555.26 8735.9779
555.45 8732.9224
555.65 8729.8409
555.85 8726.7333
556.04 8723.5999
556.24 8720.4408
556.44 8717.2560
556.63 8714.0458
556.83 8710.8102
557.03 8707.5494
557.22 8704.2635
557.42 8700.9526
557.62 8697.6169
557.81 8694.2563
558.01 8690.8712
558.21 8687.4615
558.40 8684.0274
558.60 8680.5690
558.80 8677.0865
558.99 8673.5799
559.19 8670.0494
559.39 8666.4951
559.58 8662.9170
559.78 8659.3153
559.97 8655.6902
560.17 8652.0417
560.37 8648.3699
560.56 8644.6749
560.76 8640.9569
560.96 8637.2160
561.15 8633.4522
561.35 8629.6657
561.55 8625.8565
561.74 8622.0248
561.94 8618.1707
562.13 8614.2943
562.33 8610.3956
562.53 8606.4749
562.72 8602.5321
562.92 8598.5673
563.12 8594.5808
563.31 8590.5726
563.51 8586.5426
563.70 8582.4912
563.90 8578.4183
564.10 8574.3241
564.29 8570.2086
564.49 8566.0720
564.68 8561.9143
564.88 8557.7355
565.08 8553.5359
565.27 8549.3155
565.47 8545.0743
565.66 8540.8125
565.86 8536.5302
566.06 8532.2274
566.25 8527.9042
566.45 8523.5606
566.64 8519.1969
566.84 8514.8130
567.04 8510.4090
567.23 8505.9850
567.43 8501.5412
567.62 8497.0774
567.82 8492.5940
568.02 8488.0908
568.21 8483.5680
568.41 8479.0256
568.60 8474.4638
568.80 8469.8826
568.99 8465.2820
569.19 8460.6621
569.39 8456.0231
569.58 8451.3649
569.78 8446.6876
569.97 8441.9913
570.17 8437.2760
570.36 8432.5419
570.56 8427.7889
570.75 8423.0171
570.95 8418.2267
571.15 8413.4175
571.34 8408.5898
571.54 8403.7435
571.73 8398.8787
571.93 8393.9955
572.12 8389.0939
572.32 8384.1739
572.51 8379.2356
572.71 8374.2791
572.90 8369.3045
573.10 8364.3116
573.30 8359.3007
573.49 8354.2717
573.69 8349.2246
573.88 8344.1596
574.08 8339.0767
574.27 8333.9758
574.47 8328.8571
574.66 8323.7206
574.86 8318.5663
575.05 8313.3942
575.25 8308.2045
575.44 8302.9970
575.64 8297.7719
575.83 8292.5292
576.03 8287.2689
576.22 8281.9910
576.42 8276.6956
576.61 8271.3828
576.81 8266.0524
577.00 8260.7046
577.20 8255.3393
577.39 8249.9567
577.59 8244.5566
577.78 8239.1392
577.98 8233.7044
578.17 8228.2524
578.37 8222.7830
578.56 8217.2963
578.76 8211.7924
578.95 8206.2712
579.15 8200.7327
579.34 8195.1770
579.54 8189.6041
579.73 8184.0140
579.92 8178.4067
580.12 8172.7822
580.31 8167.1404
580.51 8161.4816
580.70 8155.8055
580.90 8150.1123
581.09 8144.4019
581.29 8138.6743
581.48 8132.9296
581.68 8127.1677
581.87 8121.3887
582.06 8115.5925
582.26 8109.7791
582.45 8103.9486
582.65 8098.1009
582.84 8092.2360
583.04 8086.3540
583.23 8080.4547
583.42 8074.5383
583.62 8068.6047
583.81 8062.6538
584.01 8056.6857
584.20 8050.7004
584.40 8044.6979
584.59 8038.6781
584.78 8032.6410
584.98 8026.5866
585.17 8020.5149
585.37 8014.4260
585.56 8008.3196
585.75 8002.1960
585.95 7996.0549
586.14 7989.8965
586.34 7983.7207
586.53 7977.5274
586.72 7971.3167
586.92 7965.0885
587.11 7958.8428
587.31 7952.5796
587.50 7946.2988
587.69 7940.0005
587.89 7933.6846
588.08 7927.3510
588.27 7920.9998
588.47 7914.6310
588.66 7908.2444
588.85 7901.8400
589.05 7895.4179
589.24 7888.9780
589.44 7882.5203
589.63 7876.0447
589.82 7869.5512
590.02 7863.0398
590.21 7856.5104
590.40 7849.9631
590.60 7843.3977
590.79 7836.8142
590.98 7830.2126
591.18 7823.5929
591.37 7816.9550
591.56 7810.2989
591.76 7803.6245
591.95 7796.9318
592.14 7790.2208
592.34 7783.4915
592.53 7776.7437
592.72 7769.9775
592.92 7763.1927
593.11 7756.3895
593.30 7749.5676
593.49 7742.7271
593.69 7735.8680
593.88 7728.9902
594.07 7722.0936
594.27 7715.1782
594.46 7708.2440
594.65 7701.2909
594.84 7694.3189
595.04 7687.3279
595.23 7680.3179
595.42 7673.2888
595.62 7666.2406
595.81 7659.1732
596.00 7652.0866
596.19 7644.9808
596.39 7637.8557
596.58 7630.7113
596.77 7623.5474
596.96 7616.3641
597.16 7609.1614
597.35 7601.9391
597.54 7594.6972
597.73 7587.4356
597.93 7580.1544
598.12 7572.8535
598.31 7565.5328
598.50 7558.1922
598.70 7550.8318
598.89 7543.4515
599.08 7536.0511
599.27 7528.6308
599.46 7521.1904
599.66 7513.7298
599.85 7506.2492
600.04 7498.7483
600.23 7491.2271
600.43 7483.6856
600.62 7476.1237
600.81 7468.5415
601.00 7460.9388
601.19 7453.3155
601.39 7445.6717
601.58 7438.0073
601.77 7430.3223
601.96 7422.6166
602.15 7414.8901
602.34 7407.1428
602.54 7399.3748
602.73 7391.5858
602.92 7383.7759
603.11 7375.9449
603.30 7368.0930
603.49 7360.2201
603.69 7352.3259
603.88 7344.4107
604.07 7336.4742
604.26 7328.5165
604.45 7320.5376
604.64 7312.5372
604.83 7304.5155
605.03 7296.4724
605.22 7288.4079
605.41 7280.3218
605.60 7272.2141
605.79 7264.0850
605.98 7255.9341
606.17 7247.7617
606.36 7239.5675
606.56 7231.3516
606.75 7223.1139
606.94 7214.8544
607.13 7206.5731
607.32 7198.2698
607.51 7189.9447
607.70 7181.5976
607.89 7173.2285
608.08 7164.8374
608.27 7156.4242
608.46 7147.9889
608.66 7139.5316
608.85 7131.0521
609.04 7122.5504
609.23 7114.0265
609.42 7105.4804
609.61 7096.9120
609.80 7088.3213
609.99 7079.7083
610.18 7071.0730
610.37 7062.4153
610.56 7053.7352
610.75 7045.0328
610.94 7036.3079
611.13 7027.5605
611.32 7018.7907
611.51 7009.9984
611.70 7001.1836
611.89 6992.3463
612.08 6983.4865
612.27 6974.6041
612.46 6965.6991
612.65 6956.7716
612.84 6947.8215
613.03 6938.8488
613.22 6929.8535
613.41 6920.8356
613.60 6911.7951
613.79 6902.7320
613.98 6893.6462
614.17 6884.5378
614.36 6875.4068
614.55 6866.2531
614.74 6857.0768
614.93 6847.8779
615.12 6838.6563
615.31 6829.4122
615.50 6820.1454
615.69 6810.8560
615.88 6801.5440
616.07 6792.2094
616.26 6782.8522
616.45 6773.4725
616.64 6764.0702
616.83 6754.6453
617.02 6745.1980
617.21 6735.7281
617.40 6726.2358
617.59 6716.7209
617.78 6707.1837
617.96 6697.6240
618.15 6688.0419
618.34 6678.4374
618.53 6668.8106
618.72 6659.1615
